Subject,SubskillID,SubskillDescription,ConceptGroup,DetailedObjective
Mathematics,TIME001-03-A,Identify the hour hand and minute hand on an analog clock,Visual Discrimination,Sort pictures of clock hands into categories of hour hands and minute hands
Mathematics,TIME001-03-B,Count numbers 1-12 in order around an analog clock face,Number Recognition,Identify and name numbers 1-12 on a clock face when pointed to randomly
Mathematics,TIME001-03-B,Count numbers 1-12 in order around an analog clock face,Sequential Counting,Recite numbers 1-12 in order while touching each number on a clock face
Mathematics,TIME001-03-B,Count numbers 1-12 in order around an analog clock face,Spatial Awareness,Demonstrate clockwise direction when counting numbers around a clock face
Mathematics,TIME001-03-B,Count numbers 1-12 in order around an analog clock face,Pattern Recognition,Identify that numbers on a clock are arranged in a circular pattern with equal spacing
Mathematics,TIME001-03-B,Count numbers 1-12 in order around an analog clock face,Number Placement,Place removable numbers 1-12 in correct positions on a blank clock face
Mathematics,TIME001-03-B,Count numbers 1-12 in order around an analog clock face,Visual Recognition,Draw lines connecting numbers in order from 1-12 on a clock face worksheet
Mathematics,TIME001-03-B,Count numbers 1-12 in order around an analog clock face,Application Skills,Create a simple paper plate clock by writing numbers 1-12 in the correct sequence and position
Mathematics,TIME001-03-C,"Recognize and state ""o'clock"" times when hour hand points exactly to a number",Clock Recognition,Identify the hour hand on an analog clock face
Mathematics,TIME001-03-C,"Recognize and state ""o'clock"" times when hour hand points exactly to a number",Number Location,Point to where specific numbers are located on a clock face
Mathematics,TIME001-03-C,"Recognize and state ""o'clock"" times when hour hand points exactly to a number",Time Reading,"State the time as ""____ o'clock"" when shown an analog clock with the hour hand pointing to a number"
Mathematics,TIME001-03-C,"Recognize and state ""o'clock"" times when hour hand points exactly to a number",Visual Discrimination,Distinguish between hour hand positions that show exact hours versus in-between hours
Mathematics,TIME001-03-C,"Recognize and state ""o'clock"" times when hour hand points exactly to a number,Time Application",Connect specific o'clock times with daily activities (e.g.,"""8 o'clock is when school starts"")"
Mathematics,TIME001-03-C,"Recognize and state ""o'clock"" times when hour hand points exactly to a number",Clock Drawing,Draw the hour hand pointing to a specified number to show a given o'clock time
Mathematics,TIME001-03-C,"Recognize and state ""o'clock"" times when hour hand points exactly to a number",Time Sequencing,Order three different o'clock times from earliest to latest
Mathematics,TIME001-03-D,Match spoken whole-hour times to analog clock displays,Clock Recognition,Identify the hour hand and minute hand on an analog clock face
Mathematics,TIME001-03-D,Match spoken whole-hour times to analog clock displays,Time Vocabulary,"Associate the spoken words ""o'clock"" with the hour position on an analog clock"
Mathematics,TIME001-03-D,Match spoken whole-hour times to analog clock displays,Visual Matching,"Point to the correct analog clock display when hearing ""one o'clock"" through ""twelve o'clock"""
Mathematics,TIME001-03-D,"Match spoken whole-hour times to analog clock displays,Time Application",Connect spoken daily activity times (e.g.,"""lunch time is at twelve o'clock"") with corresponding clock displays"
Mathematics,TIME001-03-D,Match spoken whole-hour times to analog clock displays,Pattern Recognition,"Identify that the hour hand points directly at a number when it is that hour ""o'clock"""
Mathematics,TIME001-03-D,Match spoken whole-hour times to analog clock displays,Time Integration,Select the correct analog clock from multiple displays when given a verbal whole-hour time in the context of daily schedules
Mathematics,TIME001-03-E,Draw hour hand to show specific whole-hour times on a blank clock face,Clock Orientation,Identify the center point and numbers on a blank clock face
Mathematics,TIME001-03-E,Draw hour hand to show specific whole-hour times on a blank clock face,Hour Hand Basics,Draw a straight line from the center to any number on a clock face
Mathematics,TIME001-03-E,Draw hour hand to show specific whole-hour times on a blank clock face,Time Recognition,Draw the hour hand pointing to the correct number when given a spoken whole-hour time
Mathematics,TIME001-03-E,"Draw hour hand to show specific whole-hour times on a blank clock face,Visual Representation",Match written time expressions (e.g.,"""2 o'clock"") with correctly drawn hour hands"
Mathematics,TIME001-03-E,"Draw hour hand to show specific whole-hour times on a blank clock face,Time Application,Draw hour hands to show daily routine times (e.g.",bedtime,lunchtime) on blank clock faces
Mathematics,TIME001-03-E,Draw hour hand to show specific whole-hour times on a blank clock face,Length Awareness,Demonstrate understanding that the hour hand must reach exactly to the number circle
Mathematics,TIME001-03-E,Draw hour hand to show specific whole-hour times on a blank clock face,Sequential Time,Draw hour hands to show a sequence of events in chronological order on multiple clock faces
Mathematics,TIME001-03-F,Match analog clock times to digital displays for whole hours,Visual Recognition,Identify the hour hand on an analog clock face
Mathematics,TIME001-03-F,Match analog clock times to digital displays for whole hours,Number Association,Connect numeric hours (1-12) on analog and digital displays
Mathematics,TIME001-03-F,Match analog clock times to digital displays for whole hours,Time Reading,Recognize and state when the hour hand points exactly to a number
Mathematics,TIME001-03-F,Match analog clock times to digital displays for whole hours,Digital Format,"Identify that "":00"" in digital time represents the hour exactly"
Mathematics,TIME001-03-F,Match analog clock times to digital displays for whole hours,Time Matching,Pair analog clock displays with corresponding digital times for whole hours
Mathematics,TIME001-03-F,Match analog clock times to digital displays for whole hours,Time Application,Connect daily activities with specific hour times on both clock types
Mathematics,TIME001-03-F,Match analog clock times to digital displays for whole hours,Visual Discrimination,Sort analog and digital displays showing the same hour time
Mathematics,TIME001-03-G,"Connect whole-hour times to daily activities in sequence,Time Awareness",Match common daily activities to specific hour times (e.g.,lunch at 12 o'clock)
Mathematics,TIME001-03-G,Connect whole-hour times to daily activities in sequence,Sequencing Skills,Order 3-4 daily activities according to their typical hour times
Mathematics,TIME001-03-G,Connect whole-hour times to daily activities in sequence,Visual Recognition,Identify the hour hand position for common daily events on an analog clock
Mathematics,TIME001-03-G,Connect whole-hour times to daily activities in sequence,Time Communication,Use whole-hour times to describe when familiar activities occur during the day
Mathematics,TIME001-03-G,Connect whole-hour times to daily activities in sequence,Pattern Recognition,Sort daily activities into morning hours (7-11) and afternoon hours (12-6)
Mathematics,TIME001-03-G,Connect whole-hour times to daily activities in sequence,Time Application,Create a simple picture schedule showing 3 daily activities with their corresponding hour times
